Ticket number,Issue Date,RP State Plate,Make,Location,Violation code,Violation Description,Fine amount,Latitude,Longitude,year,csa,ami_category
4347921793,02/11/2019,WA,MERZ,1701 WILCOX AV,88.13B+,METER EXP.,63.0,34.0970734410791,-118.33100937771732,2019,Hollywood,Low Income
4502214846,09/17/2019,CA,BMW,109 6TH ST E,80.69A+,STOP/STAND PROHIBIT,93.0,34.04544300042116,-118.25017749927336,2019,Downtown,Extremely Low Income
4361434210,10/25/2019,CA,FORD,700 14TH ST E,80.69C,PARKED OVER TIME LIMIT,58.0,34.03216100067372,-118.25442000042695,2019,Wholesale District,Very Low Income
4354280921,05/28/2019,CA,KIA,1500 VERMONT AVE N,80.56E4+,RED ZONE,93.0,34.098152999431164,-118.29175800171099,2019,East Hollywood,Very Low Income
4505478714,11/19/2019,CA,MERZ,600 OLIVE ST S,80.56E4+,RED ZONE,93.0,34.04803799952065,-118.25417999993836,2019,Downtown,Low Income
4347258403,01/09/2019,CA,NISS,1225 ARAPAHOE ST,22514,FIRE HYDRANT,68.0,34.048669896092754,-118.28534559564933,2019,Pico-Union,Very Low Income
4348256570,02/08/2019,CA,LEXS,600 AVALON BL N,88.13B+,METER EXP.,63.0,33.77707462822452,-118.26220364961647,2019,Wilmington,Very Low Income
4355770484,07/02/2019,CA,JAGU,10372 KESWICK AVE,80.58L,PREFERENTIAL PARKING,68.0,34.04994481656862,-118.4182383691686,2019,Century City,Above Moderate Income
4344119441,01/18/2019,CA,MAZD,7851 VENTURA CANYON AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.213091572834735,-118.42871229024807,2019,Panorama City,Above Moderate Income
4352005324,04/02/2019,CA,BMW,14733 OXNARD ST,5200,DISPLAY OF PLATES,25.0,34.18014282913133,-118.515435731196,2019,Encino,Low Income
4351454984,03/27/2019,CA,GMC,5428 COLFAX AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.16914642856411,-118.38776186325083,2019,Valley Village,Low Income
4345161715,03/05/2019,CA,BMW,2620 ELLENDALE PL,80.69BS,NO PARK/STREET CLEAN,73.0,34.03247123996828,-118.28882000278529,2019,University Park,Extremely Low Income
4502164402,09/12/2019,CA,MERZ,8423 GLENOAKS BLVD,22502A,18 IN. CURB/2 WAY,63.0,34.22376986006733,-118.36059952118869,2019,Sun Valley,Very Low Income
4354000501,04/30/2019,CA,FORD,630 GRETNA GREEN WAY,80.69C,PARKED OVER TIME LIMIT,58.0,34.052971872631915,-118.47609337212967,2019,Brentwood,Above Moderate Income
4351959231,04/01/2019,CA,NISS,17038 GERMAIN ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.26236482236925,-118.50377000003056,2019,Granada Hills,Above Moderate Income
4356564553,06/07/2019,CA,MAZD,20901 GRESHAM ST,5204A-,DISPLAY OF TABS,25.0,34.230620995594506,-118.58852599579248,2019,Winnetka,Low Income
4359305193,08/05/2019,OR,FORD,1920 3RD ST W,80560,GREEN ZONE,58.0,34.0619866539934,-118.27045508041975,2019,Temple-Beaudry,Very Low Income
4345396915,01/09/2019,CA,LEXS,445 HAYWORTH AVE,80.58L,PREFERENTIAL PARKING,68.0,34.0790752649967,-118.36264604076743,2019,Melrose,Above Moderate Income
4349512996,03/11/2019,CA,DODG,1818 CLYDE AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.04272090665978,-118.36347200381319,2019,Cloverdale/Cochran,Low Income
4357329480,07/10/2019,CA,SUBA,1260 KENMORE AVE N,80.69BS,NO PARK/STREET CLEAN,73.0,34.094589795489924,-118.29738212421124,2019,East Hollywood,Very Low Income
4357240576,06/18/2019,CA,FORD,11100 CHANDLER BL,88.13B+,METER EXP.,63.0,34.168097000638184,-118.37245900457577,2019,North Hollywood,Extremely Low Income
4502538062,09/21/2019,FL,TOYT,301 LA BREA AV S,88.13B+,METER EXP.,63.0,34.06889299983938,-118.3440219998714,2019,Hancock Park,Above Moderate Income
4503298236,10/02/2019,CA,BMW,123 AVE 57 N,88.13B+,METER EXP.,63.0,34.10977323922502,-118.19300963508562,2019,Highland Park,Low Income
4351177062,03/27/2019,CA,CHEV,819 LOS ANGELES ST S,80.56E2,YELLOW ZONE,58.0,34.04169917594908,-118.25263487536252,2019,Wholesale District,Very Low Income
4358259080,08/08/2019,CA,FORD,1307 R ST,22500F,PARKED ON SIDEWALK,68.0,33.79670584058454,-118.27914435926782,2019,Wilmington,Low Income
4354449481,05/22/2019,CA,HOND,3809 HOLLYPARK PL,80.69BS,NO PARK/STREET CLEAN,73.0,34.122812529391894,-118.26788049123456,2019,Atwater Village,Above Moderate Income
4352339445,04/04/2019,WA,TOYT,11047 OTSEGO ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.16297730972859,-118.37128957028862,2019,North Hollywood,Low Income
4347822791,02/17/2019,CA,TOYT,1481 WASHINGTON BLVD,80.61,STANDNG IN ALLEY,68.0,34.04001899520607,-118.2887580024259,2019,West Adams,Very Low Income
4359525240,08/04/2019,CA,TOYT,932 HILL ST S,80.69AA+,NO STOP/STAND,93.0,34.042556389802456,-118.25756453481657,2019,Downtown,Above Moderate Income
4351780554,03/25/2019,CA,TOYT,4749 HALBRENT AVE,80.58L,PREFERENTIAL PARKING,68.0,34.156828892039975,-118.46489291835587,2019,Sherman Oaks,Above Moderate Income
4354108846,05/13/2019,CA,JEEP,915 FRANCISCO ST,22502A,18 IN. CURB/2 WAY,63.0,34.04679942860139,-118.2648441445791,2019,Downtown,Above Moderate Income
4341352621,02/18/2019,CA,HYUN,946 MARIPOSA AVE,80.56E4+,RED ZONE,93.0,34.05435944785346,-118.29893771764448,2019,Koreatown,Very Low Income
4352708710,04/16/2019,NV,NISS,119 WESTMINSTER AVE E,80.69BS,NO PARK/STREET CLEAN,73.0,33.989540834616705,-118.47341819854779,2019,Venice,Low Income
4361640441,10/04/2019,CA,NISS,118 AVENUE 56 N,80.69BS,NO PARK/STREET CLEAN,73.0,34.10909811643885,-118.19432465810857,2019,Highland Park,Low Income
1126760283,08/19/2019,CA,MNNI,637 N BRONSON AV,8069BS,NO PARK/STREET CLEAN,73.0,34.08233728621314,-118.31787920563714,2019,Melrose,Low Income
4353484575,04/23/2019,CA,BMW,617 MANSFIELD AVE N,80.58L,PREFERENTIAL PARKING,68.0,34.06444271453792,-118.3407610858778,2019,Hancock Park,Above Moderate Income
4347727834,01/27/2019,CA,FORD,7040 HAWTHORN AVE,80.58L,PREFERENTIAL PARKING,68.0,34.10033066857226,-118.34299816725944,2019,Hollywood,Low Income
4358487066,07/23/2019,CA,OTHR,1109 CROCKER ST S,80.69C,PARKED OVER TIME LIMIT,58.0,34.033287101941895,-118.25147800095537,2019,Wholesale District,Very Low Income
4504892265,11/05/2019,CA,HOND,1800 BELOIT AVE,5204A-,DISPLAY OF TABS,25.0,34.046578712000354,-118.44711523791158,2019,West Los Angeles,Low Income
4502276203,09/17/2019,CA,TOYT,1442 SCOTT AV,80.58L,PREFERENTIAL PARKING,68.0,34.07860621500927,-118.25195485954042,2019,Echo Park,Low Income
4352694872,04/24/2019,CA,HOND,20216 SATICOY ST,80.69C,PARKED OVER TIME LIMIT,58.0,34.20832750462336,-118.57356744259867,2019,Winnetka,Low Income
4502800820,09/28/2019,CA,FIAT,1411 NORTH CURSON AVENUE,80.69C,PARKED OVER TIME LIMIT,58.0,34.096382061807375,-118.3550058161979,2019,Hollywood,Low Income
4357819395,07/12/2019,CA,CHEV,16800 HAYNES ST,80.56E4+,RED ZONE,93.0,34.18931000078305,-118.49911299987454,2019,Lake Balboa,Very Low Income
4503296884,10/05/2019,CA,TOYT,5312 ITHACA AVE E,80.61,STANDNG IN ALLEY,68.0,34.07611991193997,-118.17071516595216,2019,El Sereno,Low Income
4501430684,08/19/2019,CA,HYUN,1415 IVAR AVE,80.56E1,WHITE ZONE,58.0,34.096427428753046,-118.32880400158173,2019,Hollywood,Low Income
4351902004,04/02/2019,CA,BMW,1001 TOWNE AVE S,88.13B+,METER EXP.,63.0,34.03419499984313,-118.24961600010697,2019,Wholesale District,Very Low Income
4357957785,08/07/2019,CA,HYUN,4201 5TH ST W,80.69BS,NO PARK/STREET CLEAN,73.0,34.06532499942067,-118.3103460023692,2019,Wilshire Center,Very Low Income
4504261145,10/23/2019,CA,NISS,10609 PALMS BLVD W,80.69BS,NO PARK/STREET CLEAN,73.0,34.02522803845148,-118.4107454533233,2019,Palms,Low Income
4503413036,10/17/2019,CA,HOND,6600 TAMPA AVE,80.61,STANDNG IN ALLEY,68.0,34.19039156261322,-118.5534966226875,2019,Reseda,Very Low Income
4349978220,03/04/2019,CA,INFI,5040 EAGLE ROCK BL N,88.13B+,METER EXP.,63.0,34.138053997729386,-118.21444300284915,2019,Eagle Rock,Low Income
4505993041,11/30/2019,TX,BMW,112 9TH ST W,80.56E2,YELLOW ZONE,58.0,34.041959428717696,-118.2554958569984,2019,Downtown,Very Low Income
4358098802,07/12/2019,CA,TOYT,5036 RIVERTON AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.16195322218599,-118.36588973701052,2019,North Hollywood,Very Low Income
4359530906,08/15/2019,CA,NISS,10800 SANTA MONICA BLVD,5204A-,DISPLAY OF TABS,25.0,34.05019999758409,-118.43446100247746,2019,West Los Angeles,Above Moderate Income
4348111902,02/12/2019,CA,TOYT,1745 LAS PALMAS AVE,80.58L,PREFERENTIAL PARKING,68.0,34.10305241595659,-118.33614433332077,2019,Hollywood,Very Low Income
4352152512,04/02/2019,CA,JEEP,549 VERNON AVE,80.69BS,NO PARK/STREET CLEAN,73.0,33.99630992061365,-118.47095893870313,2019,Venice,Low Income
4353946155,04/29/2019,CA,MAZD,1730 CAMINO PALMERO,80.69BS,NO PARK/STREET CLEAN,73.0,34.102183999435695,-118.34997185681691,2019,Hollywood,Low Income
4353796300,05/01/2019,CA,JEEP,825 FOREST AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.04909177523873,-118.19886275740276,2019,Boyle Heights,Low Income
4505723784,11/25/2019,CA,PORS,1121 STONE CANYON ROAD N,22502A,18 IN. CURB/2 WAY,63.0,34.09420230098516,-118.44862635152042,2019,Bel Air,Above Moderate Income
4505445836,11/12/2019,CA,VOLK,1225 CLOVERDALE AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.052954497431784,-118.34963600347632,2019,Miracle Mile,Low Income
4503792904,10/18/2019,CA,CHEV,7030 LA TIJERA BLVD,80.69AA+,NO STOP/STAND,93.0,33.9747402650958,-118.37468137532873,2019,Westchester,Very Low Income
4505642853,11/15/2019,CA,LEXS,2990 SEPULVEDA BL,22507.8A-,DISABLED PARKING/NO DP ID,363.0,34.02746204721996,-118.42871485403926,2019,Palms,Low Income
4346748136,01/11/2019,CA,HOND,501 2ND ST E,88.13B+,METER EXP.,63.0,34.05378000044745,-118.2488179994275,2019,Downtown,Low Income
4504775052,11/06/2019,CA,DODG,4885 NAVARRO ST,80.69C,PARKED OVER TIME LIMIT,58.0,34.08579857172975,-118.1766028604649,2019,El Sereno,Very Low Income
4354248942,05/13/2019,CA,MNNI,1047 MASSELIN AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.05475599809539,-118.35622900401624,2019,Miracle Mile,Low Income
4357421854,07/23/2019,CA,TOYT,2801 HYANS ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.07284400000554,-118.27805600261746,2019,Temple-Beaudry,Very Low Income
4353926102,04/29/2019,CA,TOYT,8576 GUTHRIE AVE,22500F,PARKED ON SIDEWALK,68.0,34.040643206340604,-118.37860425353644,2019,Cadillac-Corning,Low Income
4353411871,05/03/2019,CA,BMW,201 PICO BLVD E,88.13B+,METER EXP.,63.0,34.03830000014435,-118.2632730008722,2019,Downtown,Above Moderate Income
4354423323,05/20/2019,CA,NISS,154 AVENUE 24,88.63B+,OFF STR/OVERTIME/MTR,58.0,34.07452600048449,-118.21695700158799,2019,Lincoln Heights,Very Low Income
4350219856,04/08/2019,CA,PONT,648 CROCKER ST S,80.56E2,YELLOW ZONE,58.0,34.04090387964442,-118.24508884343132,2019,Wholesale District,Extremely Low Income
4505560393,11/25/2019,CA,TOYT,6116 COLFAX AVE,22500E,BLOCKING DRIVEWAY,68.0,34.181931553985706,-118.3877753897173,2019,North Hollywood,Very Low Income
4351280485,03/30/2019,CA,HOND,639 HILL ST N,88.13B+,METER EXP.,63.0,34.04678818464978,-118.2536282094772,2019,Downtown,Low Income
4502019406,09/12/2019,CA,JEEP,962 DEWEY ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.053328367122795,-118.29579747098724,2019,Koreatown,Extremely Low Income
4360792052,08/27/2019,CA,CADI,230 WINSTON ST,88.13B+,METER EXP.,63.0,34.04621453553298,-118.24653754638481,2019,Little Tokyo,Very Low Income
4358367694,07/30/2019,CA,CHRY,5501 YOLANDA AV,5200,DISPLAY OF PLATES,25.0,34.17067000069109,-118.54071599820209,2019,Tarzana,Low Income
4346992926,02/01/2019,CA,BMW,1410 WESTGATE AVE S,80.56E1,WHITE ZONE,58.0,34.04420252547434,-118.46075730203712,2019,West Los Angeles,Low Income
4502679882,09/25/2019,CA,MAZD,3903 DE LONGPRE AVENUE,5200,DISPLAY OF PLATES,25.0,34.09695258838652,-118.27686342862822,2019,Silverlake,Above Moderate Income
4503403800,10/03/2019,CA,NISS,1348 WEST 253RD STREET,80.69BS,NO PARK/STREET CLEAN,73.0,33.79473172118461,-118.30030832018127,2019,Harbor City,Low Income
4350650356,03/04/2019,CA,PONT,1203 24TH ST W,80.56E4+,RED ZONE,93.0,33.72248266397967,-118.30347599130988,2019,San Pedro,Above Moderate Income
4361685171,11/09/2019,CA,NISS,6852 SIMPSON AVE,22500F,PARKED ON SIDEWALK,68.0,34.19494169607997,-118.38893700387794,2019,North Hollywood,Very Low Income
4502694416,09/26/2019,CA,TOYT,6805 WARING AVE,80.69C,PARKED OVER TIME LIMIT,58.0,34.08527675020092,-118.33867675087295,2019,Melrose,Low Income
4505721231,11/21/2019,CA,CHEV,13001 BLAIRWOOD DR,80.69B,NO PARKING,73.0,34.14187743504134,-118.41765500449034,2019,Sherman Oaks,Above Moderate Income
4346667931,03/14/2019,CA,BMW,11030 SANTA MONICA BLVD W,88.13B+,METER EXP.,63.0,34.04825696667138,-118.44256127614618,2019,West Los Angeles,Above Moderate Income
4501268192,08/12/2019,NV,PORS,5234 LENNOX AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.165596002870565,-118.44542620273107,2019,Sherman Oaks,Above Moderate Income
4506042310,11/25/2019,CA,FORD,440 BIXEL ST N,80.69BS,NO PARK/STREET CLEAN,73.0,34.05593266729192,-118.26079449991532,2019,Westlake,Very Low Income
4507745911,12/27/2019,CA,JEEP,2107 MANCHESTER AVE W,80.56E4+,RED ZONE,93.0,33.95997059532296,-118.31589019953462,2019,Gramercy Place,Low Income
4346979571,02/19/2019,CA,OTHR,490 HILL ST S,80.56E4+,RED ZONE,93.0,34.04889395960418,-118.251666042768,2019,Downtown,Low Income
4358020995,07/11/2019,CA,VOLK,1700 WILCOX AV,5204A-,DISPLAY OF TABS,25.0,34.0970734410791,-118.33100937771732,2019,Hollywood,Low Income
4356571590,06/17/2019,CA,UNK,1421 SANTEE ST S,22500H,DOUBLE PARKING,68.0,34.03392481749604,-118.2592481858898,2019,Downtown,Very Low Income
4502308845,09/18/2019,CA,FORD,1016 CUMMINGS ST N,80.69BS,NO PARK/STREET CLEAN,73.0,34.05528945010419,-118.20798018787185,2019,Boyle Heights,Very Low Income
1126061031,05/20/2019,CA,NISS,4327 DEGNAN BL,8813B,METER EXPIRED,63.0,34.005518119961856,-118.33145397752591,2019,Leimert Park,Low Income
4352109683,04/12/2019,CA,PORS,100 LARCHMONT BL N,88.13B+,METER EXP.,63.0,34.07302300013982,-118.32353000235051,2019,Hancock Park,Above Moderate Income
4353995995,05/15/2019,CA,TOYT,21100 VENTURA BL W,88.13B+,METER EXP.,63.0,34.16691900156894,-118.59277799811416,2019,Woodland Hills,Above Moderate Income
4351151206,03/29/2019,CA,FORD,1017 LAS PALMAS AV N,88.13B+,METER EXP.,63.0,34.08920653091189,-118.33627463339853,2019,Melrose,Very Low Income
4351667751,04/22/2019,CA,NISS,6715 SUNSET BLVD W,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,34.097976444675474,-118.3368531119122,2019,Hollywood,Low Income
4355655662,06/17/2019,CA,BUIC,6139 W  ORANGE ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.064108614960716,-118.36209216901729,2019,Carthay,Above Moderate Income
4503503373,10/10/2019,CA,HOND,601 FAIRFAX AV N,88.13B+,METER EXP.,63.0,34.08163299925291,-118.36145999986394,2019,Melrose,Low Income
4507485345,12/26/2019,CA,HOND,4000 3RD ST W,5200,DISPLAY OF PLATES,25.0,34.06901699990906,-118.30035800187984,2019,Little Bangladesh,Very Low Income
4503050263,10/04/2019,CA,DODG,19014 NAPA STREET,80.69BS,NO PARK/STREET CLEAN,73.0,34.226415859198646,-118.54734728235078,2019,Northridge,Very Low Income
4506723303,12/12/2019,CA,FORD,1030 55TH ST E,80.69BS,NO PARK/STREET CLEAN,73.0,33.99230391601132,-118.29215085116324,2019,West Vernon,Extremely Low Income
4507772371,12/30/2019,CA,LEXS,5101 SAN VICENTE BL,80.69BS,NO PARK/STREET CLEAN,73.0,34.05092799818417,-118.3458140012452,2019,Mid-city,Low Income
4351795033,03/26/2019,CA,TOYT,12000 VALLEYHEART DR,80.69BS,NO PARK/STREET CLEAN,73.0,34.146739000965304,-118.39208500169892,2019,Studio City,Above Moderate Income
4502995490,10/07/2019,CA,TOYT,15800 VENTURA BL,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,34.15553300341548,-118.47750799623297,2019,Encino,Above Moderate Income
4506202654,12/08/2019,CA,HOND,4200 ALLOTT AVE,5200,DISPLAY OF PLATES,25.0,34.14602084919752,-118.42823350844823,2019,Sherman Oaks,Above Moderate Income
4353277482,05/01/2019,CA,FORD,1500 EASTLAKE AV,88.13B+,METER EXP.,63.0,34.06278562107512,-118.20526070971842,2019,Boyle Heights,Very Low Income
4349673860,03/05/2019,CA,VOLK,1325 OGDEN DR N,80.58L,PREFERENTIAL PARKING,68.0,34.09493755083736,-118.35925771450988,2019,Hollywood,Low Income
4353299484,04/16/2019,CA,TOYT,15047 MARLIN PL,80.69BS,NO PARK/STREET CLEAN,73.0,34.19709453720274,-118.46066467180466,2019,Van Nuys,Low Income
4503517550,10/08/2019,CA,TOYT,5301 ROSEWOOD AVE W,80.69BS,NO PARK/STREET CLEAN,73.0,34.07895000004593,-118.32364900117938,2019,Melrose,Low Income
4352811024,04/16/2019,CA,NISS,624 POINSETTIA PL N,80.69BS,NO PARK/STREET CLEAN,73.0,34.08225587710754,-118.3486499798662,2019,Melrose,Low Income
4351927565,04/15/2019,CA,TOYT,1533 MIDVALE AVE S,80.58L,PREFERENTIAL PARKING,68.0,34.053239179946104,-118.44126894758875,2019,Westwood,Low Income
4508084700,12/30/2019,CA,MERZ,8601 PICO BL W,88.13B+,METER EXP.,63.0,34.053773998203894,-118.37850400393036,2019,Crestview,Above Moderate Income
4501653822,08/29/2019,CA,HOND,15301 ANTIOCH ST,88.13B+,METER EXP.,63.0,34.04691599730292,-118.52592600061426,2019,Pacific Palisades,Above Moderate Income
4354070335,05/16/2019,CA,CHRY,3207 GARNET ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.024779020881695,-118.20745912295551,2019,Boyle Heights,Very Low Income
4355682936,05/23/2019,CA,CHEV,5315 CARTWRIGHT AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.16695480009819,-118.36317740923681,2019,North Hollywood,Very Low Income
4355009002,05/30/2019,CA,FORD,1833 FLORENCE AVE W,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,33.97456496105455,-118.30968569235962,2019,Manchester Square,Very Low Income
4359738250,08/05/2019,CA,MAZD,1430 ABBOT KINNEY BLVD,80.69C,PARKED OVER TIME LIMIT,58.0,33.99035400160505,-118.4648569988669,2019,Venice,Low Income
4355703100,07/02/2019,CA,NISS,1269 VERMONT AV N,88.13B+,METER EXP.,63.0,34.094965222385454,-118.29174777983962,2019,East Hollywood,Very Low Income
4353976432,05/22/2019,CA,TOYT,8951 KRAMERWOOD PL,80.69C,PARKED OVER TIME LIMIT,58.0,34.03332583021941,-118.38849307285092,2019,Reynier Village,Low Income
4504804706,11/18/2019,CA,HYUN,21611 SATICOY ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.20828800274477,-118.60067699693482,2019,Canoga Park,Very Low Income
4357530973,06/30/2019,CA,NISS,750 RAMPART BLVD S,80.56E4+,RED ZONE,93.0,34.05804661559803,-118.28402615541395,2019,Westlake,Extremely Low Income
4503224622,10/10/2019,CO,LNDR,1837 LA BREA AV N,80.58L,PREFERENTIAL PARKING,68.0,34.10393221669973,-118.34592984697848,2019,Hollywood Hills,Low Income
4347218805,01/27/2019,CA,TOYT,6521 HOLLYWOOD BLVD,80.69B,NO PARKING,73.0,34.10158971472278,-118.33176271518623,2019,Hollywood,Very Low Income
4360279965,10/18/2019,CA,NISS,900 HARVARD BLVD N,5204A-,DISPLAY OF TABS,25.0,34.05587500051189,-118.30415500212098,2019,Koreatown,Very Low Income
4505120896,11/07/2019,CA,CHEV,3519 MARGUERITE ST,80.69BS,NO PARK/STREET CLEAN,73.0,34.11783696443774,-118.23704850926956,2019,Glassell Park,Very Low Income
4502757523,09/28/2019,CA,TOYT,801 FIGUEROA TER,80.56E4+,RED ZONE,93.0,34.064936000075384,-118.24651900026414,2019,Elysian Park,Very Low Income
4359087751,08/11/2019,CA,NISS,215 16TH ST W,80.61,STANDNG IN ALLEY,68.0,33.729664737639794,-118.28170880993477,2019,San Pedro,Very Low Income
4360232166,09/05/2019,CA,HOND,2082 114TH ST E,80.69BS,NO PARK/STREET CLEAN,73.0,33.93148110691412,-118.23515383075386,2019,Watts,Extremely Low Income
4503040544,10/03/2019,CA,HOND,6400 GARVANZA AVE,80.69BS,NO PARK/STREET CLEAN,73.0,34.115409998153126,-118.18088000230213,2019,Highland Park,Low Income
4505561406,11/19/2019,CA,CHEV,2025 SANTA ANA BLVD,5204A-,DISPLAY OF TABS,25.0,33.93664392601443,-118.23631052798568,2019,Watts,Low Income
4351702250,03/28/2019,CA,NISS,4700 TACANA ST,80.56E4+,RED ZONE,93.0,34.01631599804971,-118.35068299740446,2019,Baldwin Hills,Extremely Low Income
4505376525,11/16/2019,CA,MAZD,700 STANLEY AV S,80.69C,PARKED OVER TIME LIMIT,58.0,34.062401997668566,-118.355926002786,2019,Miracle Mile,Low Income
4508061176,12/31/2019,CA,FORD,1665 SYCAMORE AVE N,80.58L,PREFERENTIAL PARKING,68.0,34.10111628572852,-118.343321918618,2019,Hollywood,Extremely Low Income
4352300551,04/11/2019,CA,TOYT,1841 MANHATTAN PL,80.69BS,NO PARK/STREET CLEAN,73.0,34.04100622298868,-118.31012733079426,2019,Harvard Heights,Extremely Low Income
4355555013,06/06/2019,CA,KIA,725 SYCAMORE AVE S,80.69BS,NO PARK/STREET CLEAN,73.0,34.06164054946462,-118.34307639537293,2019,Hancock Park,Above Moderate Income
4504727393,11/18/2019,CA,BMW,411 ALFRED ST N,80.69BS,NO PARK/STREET CLEAN,73.0,34.07833883675906,-118.37529363256834,2019,Melrose,Above Moderate Income
4501872174,09/05/2019,CA,AUDI,600 LEBANON ST S,80.69B,NO PARKING,73.0,34.05048000011999,-118.25795300038031,2019,Downtown,Low Income
4356960716,06/20/2019,CA,CHEV,14900 RAYEN ST,80.58L,PREFERENTIAL PARKING,68.0,34.23183299632604,-118.45746999680546,2019,Panorama City,Very Low Income
4347350851,01/16/2019,CA,FRHT,4824 SEPULVEDA BLVD S,80.69C,PARKED OVER TIME LIMIT,58.0,34.000939082836716,-118.40333712255344,2019,Del Rey,Above Moderate Income
4506668751,12/09/2019,CA,HOND,7316 HAWTHORN AV W,80.69BS,NO PARK/STREET CLEAN,73.0,34.099810333748785,-118.3493116665399,2019,Hollywood,Low Income
4360720475,09/27/2019,CA,FORD,1739 WASHINGTON WAY,5204A-,DISPLAY OF TABS,25.0,33.9876722920639,-118.46379433285668,2019,Venice,Above Moderate Income
4360542605,08/24/2019,GA,NISS,1101 8TH ST W,80.69B,NO PARKING,73.0,34.04953699967895,-118.26483600055475,2019,Westlake,Extremely Low Income
4500727836,09/26/2019,CA,MITS,13209 FELLOWS AVE,5204A-,DISPLAY OF TABS,25.0,34.31016793857543,-118.44984512901593,2019,Sylmar,Low Income
4501418202,08/22/2019,KY,BMW,9701 VENICE BL,88.13B+,METER EXP.,63.0,34.02456500172483,-118.39700100243296,2019,Palms,Low Income
